2003-01-02 01:00, 708, 12, , 
2003-01-02 01:00, 1395, 6, , 0
2003-01-02 02:00, 1135, 5, , 
2003-01-02 02:00, 583, 11, , 0
2003-01-02 02:00, 708, 11, , 
2003-01-02 02:00, 1395, 16, , 0
2003-01-02 03:00, 1135, 6, , 
2003-01-02 03:00, 583, 9, , 0
2003-01-02 03:00, 708, 7, , 
2003-01-02 03:00, 1395, 16, , 0
2003-01-02 04:00, 1135, 5, , 
2003-01-02 04:00, 583, 9, , 0
2003-01-02 04:00, 708, 7, , 
2003-01-02 04:00, 1395, 21, , 0
2003-01-02 05:00, 1135, 7, , 
2003-01-02 05:00, 583, 9, , 0
2003-01-02 05:00, 708, 7, , 
2003-01-02 05:00, 1395, 19, , 0
2003-01-02 06:00, 1135, 6, , 
2003-01-02 06:00, 1135, 6, , 
2003-01-02 06:00, 583, 8, , 0
2003-01-02 06:00, 708, 5, , 
2003-01-02 06:00, 1395, 17, , 0
2003-01-02 07:00, 1135, 4, , 
2003-01-02 07:00, 583, 4, , 0
2003-01-02 07:00, 708, 5, , 
2003-01-02 07:00, 1395, 17, , 0
2003-01-02 08:00, 1135, 3, , 
2003-01-02 08:00, 583, 2, , 0
2003-01-02 08:00, 708, 8, , 
2003-01-02 08:00, 1395, 16, , 0
2003-01-02 08:00, 708, , 0, 
2003-01-02 08:00, 1135, , 0, 
2003-01-02 08:00, 1395, , 0, 
2003-01-02 09:00, 1135, 2, , 
2003-01-02 09:00, 583, 3, , 0
2003-01-02 09:00, 708, 10, , 
2003-01-02 09:00, 1395, 16, , 0
2003-01-02 09:00, 708, , 0, 
2003-01-02 09:00, 1135, , 0, 
2003-01-02 09:00, 1214, 3, , 
2003-01-02 09:00, 1395, , 0, 
2003-01-02 10:00, 1135, 5, , 
2003-01-02 10:00, 583, 3, , 0
2003-01-02 10:00, 708, 11, , 
2003-01-02 10:00, 1395, 20, , 0
2003-01-02 10:00, 708, , 0, 
2003-01-02 10:00, 1135, , 0, 
2003-01-02 10:00, 1395, , 0, 
2003-01-02 11:00, 1135, 4, , 
2003-01-02 11:00, 583, 3, , 0
2003-01-02 11:00, 708, 8, , 
2003-01-02 11:00, 1395, 20, , 0
2003-01-02 11:00, 708, , .1, 
2003-01-02 11:00, 1135, , 0, 
2003-01-02 11:00, 1395, , 0, 
2003-01-02 12:00, 1135, 4, , 
2003-01-02 12:00, 583, 3, , 0
2003-01-02 12:00, 708, 9, , 
2003-01-02 12:00, 1395, 20, , 0
2003-01-02 12:00, 708, , 0, 
2003-01-02 12:00, 1135, , 0, 
2003-01-02 12:00, 1395, , 0, 
2003-01-02 13:00, 1135, 5, , 
2003-01-02 13:00, 583, 6, , 0
2003-01-02 13:00, 708, 5, , 
2003-01-02 13:00, 1395, 20, , 0
2003-01-02 13:00, 708, , 0, 
2003-01-02 13:00, 1135, , 0, 
2003-01-02 13:00, 1395, , .1, 
2003-01-02 14:00, 1135, 7, , 
2003-01-02 14:00, 583, 11, , 0
2003-01-02 14:00, 708, 12, , 
2003-01-02 14:00, 1395, 16, , 0
2003-01-02 14:00, 708, , 0, 
2003-01-02 14:00, 1135, , 0, 
2003-01-02 14:00, 1395, , .1, 
2003-01-02 15:00, 1135, 5, , 
2003-01-02 15:00, 583, 11, , 0
2003-01-02 15:00, 708, 9, , 
2003-01-02 15:00, 1395, 20, , 0
2003-01-02 15:00, 708, , 0, 
2003-01-02 15:00, 1135, , 0, 
2003-01-02 15:00, 1395, , .1, 
2003-01-02 16:00, 1135, 9, , 
2003-01-02 16:00, 583, 11, , 0
2003-01-02 16:00, 708, 9, , 
2003-01-02 16:00, 1395, 22, , .1
2003-01-02 16:00, 708, , 0, 
2003-01-02 16:00, 1135, , 0, 
2003-01-02 16:00, 1395, , 0, 
2003-01-02 17:00, 1135, 4, , 
2003-01-02 17:00, 583, 16, , 0
2003-01-02 17:00, 708, 10, , 
2003-01-02 17:00, 1395, 22, , 0
2003-01-02 17:00, 708, , 0, 
2003-01-02 17:00, 1135, , 0, 
2003-01-02 17:00, 1395, , 0, 
2003-01-02 18:00, 1135, 6, , 
2003-01-02 18:00, 583, 17, , 0
2003-01-02 18:00, 708, 16, , 
2003-01-02 18:00, 1395, 19, , 0
2003-01-02 19:00, 1135, 9, , 
2003-01-02 19:00, 583, 9, , 0
2003-01-02 19:00, 708, 11, , 
2003-01-02 19:00, 1395, 17, , 0
2003-01-02 20:00, 1135, 9, , 
2003-01-02 20:00, 583, 7, , 0
2003-01-02 20:00, 708, 11, , 
2003-01-02 20:00, 1395, 16, , 0
2003-01-02 21:00, 1135, 11, , 
2003-01-02 21:00, 583, 4, , 0
2003-01-02 21:00, 708, 10, , 
2003-01-02 21:00, 1395, 17, , 0
2003-01-02 22:00, 1135, 9, , 
2003-01-02 22:00, 583, 5, , 0
2003-01-02 22:00, 708, 15, , 
2003-01-02 22:00, 1395, 15, , 0
2003-01-02 23:00, 1135, 9, , 
2003-01-02 23:00, 583, 7, , 0
2003-01-02 23:00, 708, 17, , 
2003-01-02 23:00, 1395, 14, , 0
2003-01-03 00:00, 1135, 13, , 
2003-01-03 00:00, 583, 9, , 
2003-01-03 00:00, 708, 13, , 
2003-01-03 00:00, 1395, 12, , 
2003-01-03 01:00, 1135, 12, , 
2003-01-03 01:00, 1135, 12, , 
2003-01-03 01:00, 583, 6, , 0
2003-01-03 01:00, 708, 15, , 
2003-01-03 01:00, 1395, 13, , 0
2003-01-03 02:00, 1135, 13, , 
2003-01-03 02:00, 583, 4, , 0
2003-01-03 02:00, 708, 10, , 
2003-01-03 02:00, 1395, 12, , 0
2003-01-03 03:00, 1135, 14, , 
2003-01-03 03:00, 583, 8, , 0
2003-01-03 03:00, 708, 10, , 
2003-01-03 03:00, 1395, 12, , 0
2003-01-03 04:00, 1135, 15, , 
2003-01-03 04:00, 583, 10, , 0
2003-01-03 04:00, 708, 10, , 
2003-01-03 04:00, 1395, 10, , 0
2003-01-03 05:00, 1135, 15, , 
2003-01-03 05:00, 583, 10, , 0
2003-01-03 05:00, 708, 10, , 
2003-01-03 05:00, 1395, 8, , 0
2003-01-03 06:00, 1135, 10, , 
2003-01-03 06:00, 583, 11, , 0
2003-01-03 06:00, 708, 9, , 
2003-01-03 06:00, 1395, 3, , 0
2003-01-03 07:00, 1135, 12, , 
2003-01-03 07:00, 583, 12, , 0
2003-01-03 07:00, 708, 9, , 
2003-01-03 07:00, 1395, 3, , 0
2003-01-03 08:00, 1135, 12, , 
2003-01-03 08:00, 583, 13, , 0
2003-01-03 08:00, 708, 7, , 
2003-01-03 08:00, 1395, 5, , 0
2003-01-03 08:00, 708, , 0, 
2003-01-03 08:00, 1135, , 0, 
2003-01-03 08:00, 1395, , 0, 
2003-01-03 09:00, 1135, 8, , 
2003-01-03 09:00, 583, 13, , 0
2003-01-03 09:00, 708, 4, , 
2003-01-03 09:00, 1395, 8, , 0
